,core_log_return_oos
2023-09-01,0.000999064371870305
2023-09-04,-0.000943891007741525
2023-09-05,0.0017148802669319932
2023-09-06,-0.006126208379806149
2023-09-07,0.0005097581022885662
2023-09-08,0.001884252254714824
2023-09-11,-0.0009414944172716183
2023-09-12,0.0004205224337309691
2023-09-13,-0.0009301873997216262
2023-09-14,0.008789263597280227
2023-09-15,-0.003986325637902023
2023-09-18,-0.0036851891607502137
2023-09-19,-0.0032434068790508884
2023-09-20,0.0030209732304231976
2023-09-21,-0.010248802036372994
2023-09-22,-0.0005058778399076451
2023-09-25,-0.0009998019072620782
2023-09-26,-0.005459287991276556
2023-09-27,0.0007736927341946737
2023-09-28,-0.0012860566233153388
2023-09-29,0.0037074962060226523
2023-10-02,-0.001903183316895393
2023-10-03,-0.008036316213595823
2023-10-04,-0.002276879155035818
2023-10-05,0.0015764794443917933
2023-10-06,0.0029362341949213102
2023-10-09,0.0059711291059084265
2023-10-10,0.008177116742748725
2023-10-11,-0.0008931897901372882
2023-10-12,0.002568181277055709
2023-10-13,-0.0025010442753596192
2023-10-16,0.0015332404239859288
2023-10-17,-0.003121859550815076
2023-10-18,-0.004181786803792583
2023-10-19,-0.0066226049450645395
2023-10-20,-0.009533813931163284
2023-10-23,-0.0006249760214261652
2023-10-24,0.003210508588484076
2023-10-25,-0.003374956395976933
2023-10-26,-0.0032497972773561376
2023-10-27,-0.004350677032990388
2023-10-30,0.001273884861463504
2023-10-31,0.005419653104857387
2023-11-01,0.008038111167055901
2023-11-02,0.010189320969958926
2023-11-03,0.004214199729433616
2023-11-06,-0.0037430817795071625
2023-11-07,0.0050570320408438426
2023-11-08,-0.0008689035889293299
2023-11-09,0.0018748209529562316
2023-11-10,-0.0027589695569840813
2023-11-13,0.003702194809810473
2023-11-14,0.007418796750779564
2023-11-15,0.0010755833872463923
2023-11-16,-0.0018466968988917806
2023-11-17,0.0019182692911425805
2023-11-20,-1.2566915327940709e-05
2023-11-21,0.0017244783822347456
2023-11-22,0.0045304054316900105
2023-11-23,-0.0015792251328679073
2023-11-24,-0.0012488827468316224
2023-11-27,0.0013374850281934847
2023-11-28,-0.00028363798992045214
2023-11-29,0.003063418746129346
2023-11-30,0.0023408410623987712
