,date,quarter_date,regime,bloc,Strat,ticker,weight_ticker
297,2021-04-15,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
298,2021-04-15,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
299,2021-04-15,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
300,2021-04-15,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
301,2021-04-16,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
302,2021-04-16,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
303,2021-04-16,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
304,2021-04-16,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
305,2021-04-16,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
306,2021-04-16,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
307,2021-04-19,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
308,2021-04-19,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
309,2021-04-19,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
310,2021-04-19,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
311,2021-04-19,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
312,2021-04-19,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
313,2021-04-20,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
314,2021-04-20,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
315,2021-04-20,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
316,2021-04-20,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
317,2021-04-20,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
318,2021-04-20,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
319,2021-04-21,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
320,2021-04-21,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
321,2021-04-21,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
322,2021-04-21,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
323,2021-04-21,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
324,2021-04-21,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
325,2021-04-22,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
326,2021-04-22,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
327,2021-04-22,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
328,2021-04-22,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
329,2021-04-22,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
330,2021-04-22,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
331,2021-04-23,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
332,2021-04-23,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
333,2021-04-23,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
334,2021-04-23,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
335,2021-04-23,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
336,2021-04-23,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
337,2021-04-26,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
338,2021-04-26,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
339,2021-04-26,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
340,2021-04-26,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
341,2021-04-26,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
342,2021-04-26,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
343,2021-04-27,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
344,2021-04-27,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
345,2021-04-27,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
346,2021-04-27,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
347,2021-04-27,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
348,2021-04-27,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
349,2021-04-28,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
350,2021-04-28,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
351,2021-04-28,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
352,2021-04-28,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
353,2021-04-28,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
354,2021-04-28,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
355,2021-04-29,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
356,2021-04-29,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
357,2021-04-29,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
358,2021-04-29,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
359,2021-04-29,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
360,2021-04-29,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
361,2021-04-30,2021-04-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
362,2021-04-30,2021-04-01,normal,bloc1,STRAT1,SCGBCAE LX Equity,0.125
363,2021-04-30,2021-04-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
364,2021-04-30,2021-04-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
365,2021-04-30,2021-04-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
366,2021-04-30,2021-04-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
367,2021-05-03,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
368,2021-05-03,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
369,2021-05-03,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
370,2021-05-03,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
371,2021-05-03,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
372,2021-05-03,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
373,2021-05-04,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
374,2021-05-04,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
375,2021-05-04,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
376,2021-05-04,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
377,2021-05-04,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
378,2021-05-04,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
379,2021-05-05,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
380,2021-05-05,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
381,2021-05-05,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
382,2021-05-05,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
383,2021-05-05,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
384,2021-05-05,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
385,2021-05-06,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
386,2021-05-06,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
387,2021-05-06,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
388,2021-05-06,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
389,2021-05-06,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
390,2021-05-06,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
391,2021-05-07,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
392,2021-05-07,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
393,2021-05-07,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
394,2021-05-07,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
395,2021-05-07,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
396,2021-05-07,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
397,2021-05-10,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
398,2021-05-10,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
399,2021-05-10,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
400,2021-05-10,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
401,2021-05-10,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
402,2021-05-10,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
403,2021-05-11,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
404,2021-05-11,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
405,2021-05-11,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
406,2021-05-11,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
407,2021-05-11,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
408,2021-05-11,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
409,2021-05-12,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
410,2021-05-12,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
411,2021-05-12,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
412,2021-05-12,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
413,2021-05-12,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
414,2021-05-12,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
415,2021-05-13,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
416,2021-05-13,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
417,2021-05-13,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
418,2021-05-13,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
419,2021-05-13,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
420,2021-05-13,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
421,2021-05-14,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
422,2021-05-14,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
423,2021-05-14,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
424,2021-05-14,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
425,2021-05-14,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
426,2021-05-14,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
427,2021-05-17,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
428,2021-05-17,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
429,2021-05-17,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
430,2021-05-17,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
431,2021-05-17,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
432,2021-05-17,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
433,2021-05-18,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
434,2021-05-18,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
435,2021-05-18,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
436,2021-05-18,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
437,2021-05-18,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
438,2021-05-18,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
439,2021-05-19,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
440,2021-05-19,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
441,2021-05-19,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
442,2021-05-19,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
443,2021-05-19,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
444,2021-05-19,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
445,2021-05-20,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
446,2021-05-20,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
447,2021-05-20,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
448,2021-05-20,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
449,2021-05-20,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
450,2021-05-20,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
451,2021-05-21,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
452,2021-05-21,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
453,2021-05-21,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
454,2021-05-21,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
455,2021-05-21,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
456,2021-05-21,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
457,2021-05-24,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
458,2021-05-24,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
459,2021-05-24,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
460,2021-05-24,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
461,2021-05-24,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
462,2021-05-24,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
463,2021-05-25,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
464,2021-05-25,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
465,2021-05-25,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
466,2021-05-25,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
467,2021-05-25,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
468,2021-05-25,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
469,2021-05-26,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
470,2021-05-26,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
471,2021-05-26,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
472,2021-05-26,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
473,2021-05-26,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
474,2021-05-26,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
475,2021-05-27,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
476,2021-05-27,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
477,2021-05-27,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
478,2021-05-27,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
479,2021-05-27,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
480,2021-05-27,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
481,2021-05-28,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
482,2021-05-28,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
483,2021-05-28,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
484,2021-05-28,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
485,2021-05-28,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
486,2021-05-28,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
487,2021-05-31,2021-05-03,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
488,2021-05-31,2021-05-03,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
489,2021-05-31,2021-05-03,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
490,2021-05-31,2021-05-03,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
491,2021-05-31,2021-05-03,normal,bloc3,STRAT3,00XL GR Equity,0.175
492,2021-05-31,2021-05-03,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
493,2021-06-01,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
494,2021-06-01,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
495,2021-06-01,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
496,2021-06-01,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
497,2021-06-01,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
498,2021-06-01,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
499,2021-06-02,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
500,2021-06-02,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
501,2021-06-02,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
502,2021-06-02,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
503,2021-06-02,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
504,2021-06-02,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
505,2021-06-03,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
506,2021-06-03,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
507,2021-06-03,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
508,2021-06-03,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
509,2021-06-03,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
510,2021-06-03,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
511,2021-06-04,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
512,2021-06-04,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
513,2021-06-04,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
514,2021-06-04,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
515,2021-06-04,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
516,2021-06-04,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
517,2021-06-07,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
518,2021-06-07,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
519,2021-06-07,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
520,2021-06-07,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
521,2021-06-07,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
522,2021-06-07,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
523,2021-06-08,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
524,2021-06-08,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
525,2021-06-08,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
526,2021-06-08,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
527,2021-06-08,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
528,2021-06-08,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
529,2021-06-09,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
530,2021-06-09,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
531,2021-06-09,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
532,2021-06-09,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
533,2021-06-09,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
534,2021-06-09,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
535,2021-06-10,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
536,2021-06-10,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
537,2021-06-10,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
538,2021-06-10,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
539,2021-06-10,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
540,2021-06-10,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
541,2021-06-11,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
542,2021-06-11,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
543,2021-06-11,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
544,2021-06-11,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
545,2021-06-11,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
546,2021-06-11,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
547,2021-06-14,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
548,2021-06-14,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
549,2021-06-14,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
550,2021-06-14,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
551,2021-06-14,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
552,2021-06-14,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
553,2021-06-15,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
554,2021-06-15,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
555,2021-06-15,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
556,2021-06-15,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
557,2021-06-15,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
558,2021-06-15,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
559,2021-06-16,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
560,2021-06-16,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
561,2021-06-16,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
562,2021-06-16,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
563,2021-06-16,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
564,2021-06-16,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
565,2021-06-17,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
566,2021-06-17,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
567,2021-06-17,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
568,2021-06-17,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
569,2021-06-17,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
570,2021-06-17,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
571,2021-06-18,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
572,2021-06-18,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
573,2021-06-18,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
574,2021-06-18,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
575,2021-06-18,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
576,2021-06-18,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
577,2021-06-21,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
578,2021-06-21,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
579,2021-06-21,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
580,2021-06-21,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
581,2021-06-21,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
582,2021-06-21,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
583,2021-06-22,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
584,2021-06-22,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
585,2021-06-22,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
586,2021-06-22,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
587,2021-06-22,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
588,2021-06-22,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
589,2021-06-23,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
590,2021-06-23,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
591,2021-06-23,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
592,2021-06-23,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
593,2021-06-23,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
594,2021-06-23,2021-06-01,normal,bloc3,STRAT3,NUMCAII ID Equity,0.175
595,2021-06-24,2021-06-01,normal,bloc1,STRAT1,DWMAEIA ID Equity,0.125
596,2021-06-24,2021-06-01,normal,bloc1,STRAT1,LYEGTIE ID Equity,0.125
597,2021-06-24,2021-06-01,normal,bloc2,STRAT2,LDAPB2E ID Equity,0.2
598,2021-06-24,2021-06-01,normal,bloc2,STRAT2,PROSSPE LX Equity,0.2
599,2021-06-24,2021-06-01,normal,bloc3,STRAT3,00XL GR Equity,0.175
