date,RegimeScore,regime,q_low_roll,q_high_roll,vol_63,corr_eq_bond_63,mom_63
2021-08-31 00:00:00,-1.9399333557276954,Risk-on,-1.4001822340516852,0.15729752961140267,0.07039188620284921,-0.05673279129630585,0.07089904708366634
2021-09-01 00:00:00,-1.7587229478731632,Risk-on,-1.4364139660374686,0.15667146365839235,0.07040741993725493,-0.05812127927656123,0.06749692581042988
2021-09-02 00:00:00,-1.6963618393954425,Risk-on,-1.4727561224976702,0.1560453977053819,0.07028768695694301,-0.06264032766423694,0.0710453644085216
2021-09-03 00:00:00,-1.9316335564512843,Risk-on,-1.4743086334036821,0.15444139918218497,0.07050456933712247,-0.051044576872282234,0.06806073148522307
2021-09-06 00:00:00,-1.7822775880656767,Risk-on,-1.486424900932928,0.1508815355186156,0.07092786703753208,-0.048290290958302624,0.07139447815712407
2021-09-07 00:00:00,-1.9194228832986773,Risk-on,-1.4972178074252775,0.14732167185504624,0.07194340848800525,-0.005308263432584358,0.0640619756121672
2021-09-08 00:00:00,-1.366837467080301,Risk-on,-1.4943545544375672,0.14376180819147755,0.07161596719068797,-0.02617929959462828,0.05587168159683009
2021-09-09 00:00:00,-1.1595089517498072,Risk-on,-1.4884073143090881,0.14224855835377181,0.07155548601562924,-0.02759652586957543,0.05958237271735789
2021-09-10 00:00:00,-1.3477095198955062,Risk-on,-1.4824600741806087,0.14073530851606608,0.07240567104941016,-7.446226160385485e-05,0.054277794764929777
2021-09-13 00:00:00,-0.9486465690252233,Risk-on,-1.4765128340521292,0.13922205867836035,0.0724654902387053,-0.0025516519839436556,0.051109222223354456
2021-09-14 00:00:00,-0.8323211940762737,Risk-on,-1.4740868461313947,0.1384392147063272,0.0712997465479715,0.014283078037656001,0.0426830296752565
2021-09-15 00:00:00,-0.3985705265766606,Risk-on,-1.4734214843145326,0.1380215736671302,0.06983323580524123,0.01779756307485263,0.047473871459580375
2021-09-16 00:00:00,-0.6621571973826461,Neutre,-1.4727561224976702,0.1376039326279331,0.06991336292447317,0.024978404589891298,0.0480126023160381
2021-09-17 00:00:00,-0.6557250809164001,Neutre,-1.4651328315699705,0.1370696913707936,0.06982778433931158,0.038344065751537385,0.041151246844412404
2021-09-20 00:00:00,-0.25177899395577286,Neutre,-1.4435936824205935,0.1363022496777693,0.07515592371680513,-0.008145508683966976,0.0296624105531047
2021-09-21 00:00:00,0.24098603914208128,Neutre,-1.4220545332712187,0.13774314630766543,0.0754126438624438,-0.0012433046202992193,0.030547883245134244
2021-09-22 00:00:00,0.23560146461352005,Neutre,-1.4005153841218418,0.13871764206579196,0.07574372593226579,0.006730183257217112,0.03412561336437925
2021-09-23 00:00:00,0.1015423392860576,Neutre,-1.4000156590166069,0.13830000102659487,0.07652379320269262,-0.04760162168557009,0.040186153153609405
2021-09-24 00:00:00,-0.49292326892052374,Neutre,-1.3995159339113719,0.1378823599873978,0.07655064679661415,-0.0339442461903782,0.03353697083279594
2021-09-27 00:00:00,-0.08709637307614893,Neutre,-1.3990162088061369,0.13746471894820073,0.0765568946308195,-0.035513738815586615,0.03368904095943526
2021-09-28 00:00:00,-0.1087751531206711,Neutre,-1.398142948335149,0.1368138774731188,0.08265692764013388,0.02502053510510989,0.015924004676081127
2021-09-29 00:00:00,1.3531635029455633,Neutre,-1.3970829201812847,0.1380215736671302,0.0830417971560837,0.02282270330593784,0.01740646109868993
2021-09-30 00:00:00,1.262508477213009,Neutre,-1.3960228920274205,0.13972647529092902,0.08311780048507818,0.03220191049117512,0.0137893420873616
2021-10-01 00:00:00,1.4816252090735147,Neutre,-1.3924683326403902,0.14325739157890888,0.08357138319126707,0.033213047542011626,0.010385961949413991
2021-10-04 00:00:00,1.6737617926037993,Neutre,-1.3839247107870267,0.1508815355186156,0.08507239815977187,0.02269807650296366,-0.004951844025593011
2021-10-05 00:00:00,2.425791177778623,Neutre,-1.3753810889336644,0.1562540863563853,0.08623573117199763,-0.01710830810369185,0.019461036335265636
