,alpha_daily
2024-01-17,-0.0018726215032112581
2024-01-18,0.0025418836589145904
2024-01-19,-0.0032645412306391546
2024-01-22,-6.727055840221054e-05
2024-01-23,-5.133234852010933e-05
2024-01-24,0.003345094680957646
2024-01-25,0.001627088379810194
2024-01-26,0.0054784045855655345
2024-01-29,-4.2638631483220004e-05
2024-01-30,-0.004036752112084537
2024-01-31,-0.0011375171846755095
2024-02-01,0.001444512405567776
2024-02-02,0.00395432693788206
2024-02-05,3.343200717290115e-05
2024-02-06,-0.0014107522528623237
2024-02-07,-0.003170501956914928
2024-02-08,-0.004470522783291111
2024-02-09,-0.0020680171590834236
2024-02-12,-4.9911564720353485e-05
2024-02-13,-0.0014151315140567967
2024-02-14,0.006040419009008246
2024-02-15,0.0008683770078393041
2024-02-16,-0.002475663702952279
2024-02-19,1.2724254542042513e-05
2024-02-20,0.0017642042902319402
2024-02-21,-0.0016795073742454719
2024-02-22,0.006671589647889539
2024-02-23,0.001993708377763591
2024-02-26,4.485188540784535e-05
2024-02-27,0.0008152551779747933
2024-02-28,0.0010870720909197352
2024-02-29,-0.0010805984687087052
2024-03-01,0.009273783855987799
2024-03-04,-9.547655092220037e-06
2024-03-05,-0.00373661352152065
2024-03-06,-0.0014046912395649946
2024-03-07,-0.007841256771196608
2024-03-08,0.004213136792645417
2024-03-11,4.606762501150123e-05
2024-03-12,0.004503792498528713
2024-03-13,0.00483482022840606
2024-03-14,0.0018254351203978367
2024-03-15,-0.0029471945807645243
2024-03-18,-3.3962697214747725e-05
2024-03-19,-0.001154708268320587
2024-03-20,0.0016793714807713824
2024-03-21,0.004990832286463469
2024-03-22,0.00650175683914071
2024-03-25,3.5278373412024104e-05
2024-03-26,0.0011280778642814
2024-03-27,-0.006674108696251679
2024-03-28,-0.000583444617250548
2024-03-29,0.0
2024-04-01,0.0
2024-04-02,7.819473926152513e-05
2024-04-03,0.0055886387960856175
2024-04-04,0.0032556365145251045
2024-04-05,0.00288207905658592
2024-04-08,6.411737491810809e-06
2024-04-09,8.105188026950042e-05
2024-04-10,-0.00034188090764272896
2024-04-11,-0.0021921711922332885
2024-04-12,0.0004473800921695692
2024-04-15,5.137933423423735e-05
2024-04-16,0.0010405773026513014
2024-04-17,0.002851353529042075
2024-04-18,-0.0004834597409188793
2024-04-19,0.0006680148895471623
2024-04-22,-2.3891626678540043e-05
2024-04-23,0.0035991540251388843
2024-04-24,-0.001072314132545708
2024-04-25,-0.004864927374385045
2024-04-26,0.0021052323152622966
2024-04-29,-2.6087765384771546e-05
2024-04-30,0.0032146015697955776
2024-05-01,0.0018627040896420201
2024-05-02,0.0003120241053756082
2024-05-03,-0.0001994864634703202
2024-05-06,-4.806113088280086e-05
2024-05-07,0.0006541692388544837
2024-05-08,-0.001031203846421882
2024-05-09,0.00046166943058351226
2024-05-10,-0.0009019623483373681
2024-05-13,8.695985008427907e-07
2024-05-14,0.00222553643388109
2024-05-15,0.0021792665156102156
2024-05-16,6.23448555100869e-05
2024-05-17,-0.00029089784946521684
2024-05-20,-2.3662979437492795e-05
2024-05-21,-0.0013142018204317684
2024-05-22,-0.000812176028642828
2024-05-23,-0.0003003874165092136
2024-05-24,-0.0013847499740407625
2024-05-27,-3.118873318392544e-05
2024-05-28,0.0002978890293304212
2024-05-29,0.0020105947009888265
2024-05-30,0.0014799952915655924
2024-05-31,-0.003990211594573698
2024-06-03,-6.163313516725345e-05
2024-06-04,0.0001221477123001749
2024-06-05,-0.0006479607378543031
2024-06-06,0.0009302334038571253
2024-06-07,0.00029153341279606904
2024-06-10,1.2569193128899105e-05
2024-06-11,-0.0015074889959884382
2024-06-12,0.004398422399449868
2024-06-13,0.002425847554809341
2024-06-14,0.0009308983749749175
2024-06-17,1.7526675216061775e-05
2024-06-18,0.0007078831881250173
2024-06-19,0.000564256620043701
2024-06-20,-0.00046204554982860003
2024-06-21,-0.000866990306725856
2024-06-24,-9.883596979464875e-06
2024-06-25,-0.0013609594729116368
2024-06-26,0.0008105769729190474
2024-06-27,0.0007342456177873135
2024-06-28,7.328863205243442e-05
2024-07-01,4.561819855137518e-05
2024-07-02,-0.002708584137020991
2024-07-03,0.0015914620072256243
2024-07-04,-0.0007470725423364096
2024-07-05,0.0018382246439456473
2024-07-08,-3.093795805544948e-05
2024-07-09,0.0021596733304163934
2024-07-10,0.0014410112208504493
2024-07-11,-0.0011418696965771419
2024-07-12,-0.0034735289565405846
2024-07-15,-1.4934483409667603e-05
2024-07-16,-0.0025044287987121827
2024-07-17,-0.0049547619228455545
2024-07-18,-0.006712450875633784
2024-07-19,0.0001137440794066445
2024-07-22,-1.1488764019114985e-05
2024-07-23,0.0072927104283104045
2024-07-24,-0.002659305007311278
2024-07-25,-0.00045049844613251545
2024-07-26,-0.00402565983892015
2024-07-29,-3.063229768197601e-05
2024-07-30,-0.0024566109384655944
2024-07-31,0.004418421335265397
2024-08-01,0.004972481147022145
2024-08-02,-0.0005037696534266571
2024-08-05,0.00010208041368122744
2024-08-06,-0.00633213555959338
2024-08-07,0.005075867747684139
2024-08-08,0.0050126627097419295
2024-08-09,0.003688190397345986
2024-08-12,-1.1101098431974937e-05
2024-08-13,0.002513577741433609
2024-08-14,0.004396691585801033
2024-08-15,-0.001703730528980663
2024-08-16,0.0009704130808501219
2024-08-19,-1.5108521757117747e-05
2024-08-20,-1.387548343816514e-05
2024-08-21,-0.0017769607583729482
2024-08-22,-0.002395758592763168
2024-08-23,0.0009901662220966857
2024-08-26,1.1696068987797284e-05
2024-08-27,-0.0013860496134127456
2024-08-28,0.0017713816024905952
2024-08-29,0.0007957489343581527
2024-08-30,0.0013145704819501102
2024-09-02,-7.65854947599387e-06
2024-09-03,0.0015421347260268484
2024-09-04,-0.0016060114836085962
2024-09-05,-0.0007885165642001187
2024-09-06,-0.000798959633073548
2024-09-09,-4.956721348032064e-05
2024-09-10,0.004940836243991516
2024-09-11,0.002160717730792495
2024-09-12,0.0027388230724711684
2024-09-13,0.0020850446323723193
2024-09-16,-4.4564747869106615e-06
2024-09-17,0.0013716843087105295
2024-09-18,0.0016579793739016214
2024-09-19,0.001634978572692812
2024-09-20,-0.0012475835661060078
2024-09-23,-4.956794509902747e-05
2024-09-24,0.0021201249553707683
2024-09-25,0.0003590285607710461
2024-09-26,-0.002447763025010371
2024-09-27,-0.001459199003709487
2024-09-30,1.7751884043526175e-06
2024-10-01,-0.000707523571161848
2024-10-02,-0.00127295387755176
2024-10-03,-0.0007616617672833421
2024-10-04,0.0010678096646694255
2024-10-07,1.1770858840062525e-06
2024-10-08,0.002708447977413558
2024-10-09,0.0019131553252024545
2024-10-10,0.0017184952620097238
2024-10-11,5.828063596474494e-05
2024-10-14,-3.466311690099224e-05
2024-10-15,0.0027109675008577766
2024-10-16,0.00039258929608409
2024-10-17,0.0003053425830136665
2024-10-18,0.002352566549959329
2024-10-21,5.9537328711579816e-05
2024-10-22,0.0021905578835642813
2024-10-23,-0.0016066710360356426
2024-10-24,0.0012855008386196067
2024-10-25,0.0032211415926823497
2024-10-28,-3.7138720144039556e-06
2024-10-29,0.0004300974239061619
2024-10-30,0.0002741618633551675
2024-10-31,0.001191457985500251
2024-11-01,0.0019123782401202784
2024-11-04,1.578838148318699e-05
2024-11-05,0.0025732210843798296
2024-11-06,0.008114839460984851
2024-11-07,0.004650435141308146
2024-11-08,0.0037594363513068613
2024-11-11,-7.53972227173304e-05
2024-11-12,0.002429806165472154
2024-11-13,-0.0018094531857447975
2024-11-14,0.003986975721218849
2024-11-15,0.00609122999624877
2024-11-18,-4.502756900255858e-06
2024-11-19,0.003788958969465276
2024-11-20,0.0018858854879482709
2024-11-21,-0.00010488944625219936
2024-11-22,0.0012681933469929792
2024-11-25,-1.3676264186070812e-05
2024-11-26,5.2413644223532784e-05
2024-11-27,-0.002366880727965776
2024-11-28,-5.30692482549855e-05
2024-11-29,-0.0013979893431627004
2024-12-02,-5.511937045721297e-05
2024-12-03,0.004471695946604521
2024-12-04,0.009294890791887209
2024-12-05,-0.00121324101729283
2024-12-06,0.002519214400574758
2024-12-09,1.6675670531608518e-05
2024-12-10,-0.0008240664126971866
2024-12-11,0.003428264963397112
2024-12-12,-0.001263404864983906
2024-12-13,0.0002116581608871732
2024-12-16,-4.0236460998265936e-06
2024-12-17,-0.00275114881250847
2024-12-18,-0.0034418949990206466
2024-12-19,-0.005461383364229221
2024-12-20,0.001378546201690174
2024-12-23,2.8304295825784244e-05
2024-12-24,-0.0005242039865389958
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,-3.3903325032280397e-06
2024-12-30,3.316490649281805e-05
2024-12-31,-0.001087204628069638
2025-01-01,0.0
2025-01-02,-7.236723483613377e-05
2025-01-03,-0.0006097816715950854
2025-01-06,-1.7797045617766274e-05
2025-01-07,-0.0021627324504788045
2025-01-08,-0.0014829609107695945
2025-01-09,0.0003230541621527441
2025-01-10,-0.00018563664852620034
2025-01-13,2.6629678573403728e-05
2025-01-14,0.001300731171967711
2025-01-15,0.0025192323728467623
2025-01-16,0.0020646650656164778
2025-01-17,0.0027110255270895002
2025-01-20,4.6805917310023246e-06
2025-01-21,0.0008972838987673592
2025-01-22,-0.0008952802853073061
2025-01-23,0.00013547602313676859
2025-01-24,0.00035482573862959343
2025-01-27,5.2316827084689716e-05
2025-01-28,-0.0007321671785330397
2025-01-29,0.0005692434984023446
2025-01-30,0.00012097538566598126
2025-01-31,0.0010961944629652915
2025-02-03,3.5779963978941676e-06
2025-02-04,-0.002642742081010703
2025-02-05,0.002998077615633939
2025-02-06,0.0025609485433350167
2025-02-07,0.00034706882885420247
2025-02-10,-3.5341756261626164e-05
2025-02-11,-3.5527788860902925e-05
2025-02-12,0.0020342926221025934
2025-02-13,-0.001622354281674016
2025-02-14,0.0006655265160800683
2025-02-17,2.6453971070909444e-07
2025-02-18,8.433127045113565e-05
2025-02-19,-4.707396412690123e-07
2025-02-20,-3.8177292349796204e-05
2025-02-21,-0.003225189980980104
2025-02-24,5.278808212785138e-05
2025-02-25,-0.0005841030756695922
2025-02-26,0.003524215127683562
2025-02-27,0.0008864682255316997
2025-02-28,0.0024392659489447044
2025-03-03,2.773060643050756e-05
2025-03-04,-0.007147297201768755
2025-03-05,-0.0039415060547948215
2025-03-06,-0.004030692113978441
2025-03-07,-0.005433036894834509
2025-03-10,2.4566983514629264e-05
2025-03-11,-6.450536125151506e-05
2025-03-12,0.004082280839786847
2025-03-13,0.0016664678811992256
2025-03-14,0.00383803041381832
2025-03-17,-5.112612063273212e-05
2025-03-18,-0.0009632583767058052
2025-03-19,0.0020007158176298273
2025-03-20,0.0030809381761391108
2025-03-21,0.0035788624577660394
2025-03-24,-7.877398293929806e-05
2025-03-25,-0.0015528045278804528
2025-03-26,-0.002044203477528803
2025-03-27,-0.0051936087092745685
2025-03-28,-0.0005222492699493
2025-03-31,2.4773705064196932e-05
2025-04-01,-0.0005161097951564006
2025-04-02,0.0009131218610212828
2025-04-03,-0.006934791088287279
2025-04-04,-0.013387746719460412
2025-04-07,0.00015932711803216769
2025-04-08,-0.020846232694986387
2025-04-09,0.010043138704829962
2025-04-10,-0.02438334683177114
2025-04-11,0.005478390181208393
2025-04-14,-0.00018434803466757288
2025-04-15,0.0030290844837136564
2025-04-16,0.002507627103937805
2025-04-17,-0.002138711072687614
2025-04-18,0.0
2025-04-21,0.0
2025-04-22,1.3797964750319055e-05
2025-04-23,0.00438066759927751
2025-04-24,0.0025446543064764518
2025-04-25,0.0037887599960209294
2025-04-28,2.064059683818855e-06
2025-04-29,0.001153193683544496
2025-04-30,0.0007273724319856318
2025-05-01,0.0018796148443217752
2025-05-02,-0.005480083660407609
2025-05-05,-1.0078867886148679e-05
2025-05-06,0.0013050537182474015
2025-05-07,0.00023766388804791506
2025-05-08,0.000643583516996455
2025-05-09,0.0003952026818323674
2025-05-12,-0.0001024581745330112
2025-05-13,0.0015730276283244323
2025-05-14,0.000450362068503565
2025-05-15,-0.0017298610388450804
2025-05-16,0.00042798315213356583
2025-05-19,2.0239329334348462e-05
2025-05-20,0.00022581645418291114
2025-05-21,-0.00021819884515150435
2025-05-22,-0.0006516902265117127
2025-05-23,0.0005636074259143551
2025-05-26,-4.7312522516467516e-05
2025-05-27,0.0014874408090670124
2025-05-28,0.0016724173770697151
2025-05-29,-1.7787462888384884e-05
2025-05-30,-0.0007295709709161882
2025-06-02,2.9055022773197565e-05
2025-06-03,0.002931039769735383
2025-06-04,0.0010304335384541563
2025-06-05,0.0008852323756921141
2025-06-06,6.144161262080833e-05
2025-06-09,-5.206880614995895e-06
2025-06-10,0.0002614278129458176
2025-06-11,-0.0008361087656520536
2025-06-12,-9.47602787954398e-06
2025-06-13,-0.0030642401991374
2025-06-16,-3.065338131060082e-05
2025-06-17,0.0025884165378377223
2025-06-18,0.0009844334337968865
2025-06-19,-0.0004410532530031659
2025-06-20,-3.739838172086939e-05
2025-06-23,8.959931015123169e-06
2025-06-24,0.0024906930523196148
2025-06-25,0.0029477060103263214
2025-06-26,0.0006864976712476594
2025-06-27,0.0022085307741804188
2025-06-30,1.1583619110157515e-05
2025-07-01,-0.0024298187256870584
2025-07-02,0.0009911496366381367
2025-07-03,0.0001648749993763618
2025-07-04,0.0005024845563980791
2025-07-07,1.6143834558851636e-06
2025-07-08,-0.000711006708966205
2025-07-09,0.004628202918377785
2025-07-10,0.0015100144576189072
2025-07-11,-0.0012093358554737285
2025-07-14,-1.2666746680863382e-06
2025-07-15,0.00010533694373866669
2025-07-16,0.0014152635754861378
2025-07-17,0.0018049650529066432
2025-07-18,-0.000776310978824318
2025-07-21,-3.662287597432326e-05
2025-07-22,0.0003691005302651582
2025-07-23,-0.0022075845749938553
2025-07-24,-0.0005662852803817824
2025-07-25,9.003883143163537e-06
2025-07-28,-5.2699220790344556e-05
2025-07-29,-0.0016752507753746673
2025-07-30,0.0013390787030898121
2025-07-31,0.0032642717285053966
2025-08-01,-0.0011416584645383234
2025-08-04,-7.883971859121483e-05
2025-08-05,0.0028143329321115252
2025-08-06,0.001298152404047518
2025-08-07,0.006212725876966107
2025-08-08,-0.0020284623247600617
2025-08-11,-2.0474536130223706e-05
2025-08-12,0.00010973839383675502
2025-08-13,-0.001347810371535955
2025-08-14,0.0024311367268124258
2025-08-15,-0.0023094101012737706
2025-08-18,-6.931546479978772e-06
2025-08-19,-0.004383513045814326
2025-08-20,-0.0037462148107158676
2025-08-21,-0.0007501903359978941
2025-08-22,0.004876046140423466
2025-08-25,1.817667271107507e-05
2025-08-26,0.0015788483181420876
2025-08-27,-0.0012260069699962066
2025-08-28,0.0005056619701522035
2025-08-29,-0.0030681851776188443
2025-09-01,-7.083072989966245e-06
2025-09-02,-0.0012029478300385873
2025-09-03,-0.00030224653819644996
2025-09-04,0.002483858432791821
2025-09-05,0.001933670872373837
2025-09-08,-3.676075217858797e-05
2025-09-09,0.004036416349933791
2025-09-10,0.0055076212473292386
2025-09-11,-0.002266514392087658
2025-09-12,-0.00023330023757071655
2025-09-15,-1.938647200309389e-05
2025-09-16,0.0013184450188447713
2025-09-17,-0.0004995491709765013
2025-09-18,0.004011426182997667
2025-09-19,0.0006371069717890709
2025-09-22,-4.410875640547801e-06
2025-09-23,0.002386969550321688
2025-09-24,-0.0008713238954981169
2025-09-25,-0.00024405434487269326
2025-09-26,-0.0005792406169303242
2025-09-29,-2.414124697657596e-05
2025-09-30,-0.005591961167229948
2025-10-01,0.0017135990273336843
2025-10-02,0.002751042608757327
2025-10-03,-0.0021348479005045993
2025-10-06,-2.0710565204007798e-06
2025-10-07,-0.0010701869408950675
2025-10-08,0.00046390614142034954
2025-10-09,0.0017392663866190679
2025-10-10,-0.0006785058743707867
2025-10-13,-3.117831599425637e-05
2025-10-14,0.0050557061824079335
2025-10-15,0.004087583505862989
2025-10-16,0.003376737467733168
2025-10-17,-0.005505905088738114
2025-10-20,-7.854662254809954e-05
2025-10-21,0.0024300995135317074
2025-10-22,-0.00356008659144403
2025-10-23,-4.734295614170266e-05
2025-10-24,-0.0021050220547443525
2025-10-27,-3.969714219366211e-05
2025-10-28,0.0037701436767783505
2025-10-29,0.003071057424359809
2025-10-30,-0.0022907957987635197
2025-10-31,0.002171471890496783
2025-11-03,1.1645836637213335e-05
2025-11-04,-0.0034615438030115727
2025-11-05,0.0012982111586482793
2025-11-06,-0.000343567715730142
2025-11-07,-0.005823341804944887
2025-11-10,-9.209760895318521e-05
2025-11-11,0.00014612584543390026
2025-11-12,0.0020384979854782
2025-11-13,-0.003543588125988078
2025-11-14,-0.0036837255549194716
2025-11-17,1.1468564937946854e-05
2025-11-18,-0.002146605992391599
2025-11-19,-0.0009419169865300594
2025-11-20,0.0004207197070858925
2025-11-21,-0.002381231146383466
2025-11-24,-5.724625982742522e-05
2025-11-25,0.003532634386925984
2025-11-26,0.0018995224116079674
2025-11-27,0.0007533040686537864
2025-11-28,0.0004738347972994165
2025-12-01,3.9388388266779414e-05
2025-12-02,0.0014034926290903522
2025-12-03,0.0015028855433454414
2025-12-04,-0.00041389074613584813
2025-12-05,0.0018514834514380897
2025-12-08,3.712006263754317e-05
2025-12-09,0.0009849591047630388
2025-12-10,-2.107626330834537e-05
2025-12-11,0.0001622282044480159
2025-12-12,0.0006580942761560554
2025-12-15,-9.218681901311849e-06
2025-12-16,-0.0009371669258313682
2025-12-17,-0.0007562753979762182
2025-12-18,0.001529420775520273
2025-12-19,-0.0005195319808868659
2025-12-22,-9.061165642525248e-06
2025-12-23,0.0013410873782064138
2025-12-24,0.0004497751124437732
2025-12-25,0.0
2025-12-26,0.0
2025-12-29,-2.6704529182010393e-05
2025-12-30,0.001681849600186835
2025-12-31,0.0003738182524363199
