ticker,Strat,beta,beta_stress,beta_bloc1,corr,return_stress,skewness,maxdd_abs,alpha,sharpe,sortino,vol,ret_ann,kurtosis,n_obs_is,dd_covid,ret_rel_covid,score_custom,rank_in_bloc
MANAHTA LX Equity,STRAT2,0.9706802475344225,1.6801122914661275,1.6801122914661275,0.334016563638027,-0.6373170234112258,-0.5939004504019629,0.21446862996158744,-0.16393410908541267,-0.5588881833318935,-0.746711011518113,0.1388668527177378,-0.07761104304043409,1.6134361928077654,262,,,-1.7035028255527382,54
ROCVIPE LX Equity,STRAT2,2.4014722981340846,-0.5629912016348004,-0.5629912016348004,0.44187416652478917,-0.9436063692557816,0.14543463336558385,0.1457553058676656,-0.2087613988898872,0.018493368859924864,0.030439703223773342,0.2596984595416584,0.004802699404658162,0.6707123424434478,262,,,-2.033032130202658,55
BNPAOPP LX Equity,STRAT3,-0.0021861244492246026,0.04847253598640786,0.04847253598640786,-0.01942039656451315,0.10269520096993645,1.373182299812985,0.0016404295581968764,0.09022914201519139,16.737973256997307,16.831167158814385,0.005379069946123498,0.09003472890573305,5.373261505403526,262,,,1.061028573960853,1
BNPAAAP LX Equity,STRAT3,-0.0011757373797351364,0.009910042748119033,0.009910042748119033,-0.02741278092721523,0.050225349882758286,1.000565342706014,0.0001454598349034386,0.047089804351249445,22.92523865161171,53.16854714491762,0.002049498640726342,0.0469852454548052,1.34093569177797,262,,,0.9207464888447277,2
DISFCPE LX Equity,STRAT3,-0.1459706878456398,0.3545985084215981,0.3545985084215981,-0.19429871376232818,0.5012567421974672,-0.010330794543589204,0.012336719883889735,0.15216978707618073,3.877192422188441,6.05245639946403,0.03589931262777615,0.13918854288218752,0.987824532680798,262,,,0.8070182990961392,3
INGAAAI LX Equity,STRAT3,-0.003869871859135724,0.003168422938695782,0.003168422938695782,-0.07341709139388893,0.051873748015076826,1.3022365613636973,0.00048637950321950285,0.04823070553361271,19.011824171934776,18.73898065029677,0.002518777552108122,0.047886555948895904,6.4707807576991705,262,,,0.7634301247575715,4
ECMSSFC LX Equity,STRAT3,0.019533167908135064,0.1250886137349195,0.1250886137349195,0.13401302270843282,0.073220600030234,-1.2271820547235937,0.003039308388491091,0.0747852737352442,10.986827742396295,8.404956978949553,0.006964919232578452,0.07652236784804245,7.467514697024624,262,,,0.679407607848846,5
NUMCAII ID Equity,STRAT3,0.21671062183483755,-0.1216890548267371,-0.1216890548267371,0.1527740527321552,0.04681652195607877,-0.008747511202938022,0.031131865688236005,0.14319277362467195,2.3968380489796868,3.7022924065599185,0.0677830338134153,0.16246495451927045,3.1715356166749027,262,,,0.6132269380229239,6
ESELIAE LX Equity,STRAT3,0.017619469720404984,0.11055926392122564,0.11055926392122564,0.10861065833701217,0.07173907981782879,-1.4363121679927677,0.0027270661313535394,0.07254297026558974,9.560163245594834,7.696941872894843,0.0077519469453493665,0.07410987826873017,7.384933951132698,262,,,0.6030995315173228,7
NBESEIA ID Equity,STRAT3,0.00989623037465542,0.09908031482952225,0.09908031482952225,0.057743475623439504,0.07576547564109659,0.03732652498799413,0.002577319587628857,0.06911442855366848,8.54686151794415,19.869787928439017,0.008189497979145817,0.06999450512924277,0.4422024315009634,262,,,0.5359722686893813,8
